typeID,activityID,materialTypeID,quantity
12297,4,3814,2
12297,3,9836,2
12297,3,3814,3
12297,1,34,15992
12297,1,35,4923
12297,1,36,2237
12297,1,37,260
12297,1,38,197
12297,1,39,166
12297,1,40,44
12297,1,3687,11
12297,1,447,3
12297,8,20417,3
12297,8,20419,3
12297,5,3812,5
24645,1,34,149936
24645,1,35,82482
24645,1,36,13778
24645,1,37,9944
24645,1,38,6056
24645,1,39,11800
24645,1,40,3018
24645,8,20424,6
24645,8,20413,6
12301,4,9836,4
12301,4,3814,8
12301,3,9836,6
12301,3,3814,7
12301,1,34,275448
12301,1,35,90358
12301,1,36,48816
12301,1,37,11845
12301,1,38,3147
12301,1,39,2808
12301,1,40,712
12301,1,3687,22
12301,1,447,9
12301,8,20417,9
12301,8,20419,9
12301,5,3812,15
57429,1,2870,2
57429,1,2872,2
57429,1,2876,2
57429,1,2867,4
57429,1,2875,4
57429,1,9834,12
57429,1,40,112
57429,1,39,2230
57429,1,37,3556
57429,1,35,5111
57429,1,34,207778
41068,1,40,1268
41068,1,39,6726
41068,1,38,18335
41068,1,37,50570
41068,1,36,417019
41068,1,35,423820
41068,1,34,2349303
41068,8,20411,8
41068,8,20413,8
41069,1,37290,1
41069,1,41267,24
41069,1,41266,28
41069,1,41268,38
41070,1,37290,1
41070,1,41302,26
41070,1,41269,32
41070,1,41303,39
41071,1,37290,1
41071,1,41310,25
41071,1,41311,26
41071,1,41312,48
41072,1,37290,1
41072,1,41304,30
41072,1,41305,31
41072,1,41306,41
24689,1,34,8000000
24689,1,35,4000000
24689,1,36,600000
24689,1,37,400000
24689,1,38,12000
24689,1,39,6000
24689,1,40,3000
24689,1,57478,200
24689,1,57479,1
24689,1,57486,100
41074,1,37296,1
41074,1,41311,24
41074,1,41267,25
41074,1,41304,26
41074,1,41266,27
41074,1,41269,27
41074,1,41302,30
41074,1,41305,31
41074,1,41310,35
41074,1,41306,38
41074,1,41303,40
41074,1,41312,40
41074,1,41268,46
24691,1,34,8000000
24691,1,35,4000000
24691,1,36,600000
24691,1,37,400000
24691,1,38,12000
24691,1,39,6000
24691,1,40,3000
24691,1,57478,200
24691,1,57479,1
24691,1,57486,100
24693,1,34,8000000
24693,1,35,4000000
24693,1,36,600000
24693,1,37,400000
24693,1,38,12000
24693,1,39,6000
24693,1,40,3000
24693,1,57478,200
24693,1,57479,1
24693,1,57486,100
24695,1,34,8000000
24695,1,35,4000000
24695,1,36,600000
24695,1,37,400000
24695,1,38,12000
24695,1,39,6000
24695,1,40,3000
24695,1,57478,200
24695,1,57479,1
24695,1,57486,100
24697,1,34,2800000
24697,1,35,1000000
24697,1,36,180000
24697,1,37,20000
24697,1,38,8000
24697,1,39,2000
24697,1,40,400
24697,8,20421,16
24697,8,20424,16
24699,1,34,2800000
24699,1,35,1000000
24699,1,36,180000
24699,1,37,20000
24699,1,38,8000
24699,1,39,2000
24699,1,40,400
24699,8,20424,16
24699,8,25887,16
24701,1,34,2800000
24701,1,35,1000000
24701,1,36,180000
24701,1,37,20000
24701,1,38,8000
24701,1,39,2000
24701,1,40,400
24701,8,20410,16
24701,8,20424,16
41086,1,37291,1
41086,1,41266,14
41086,1,41268,28
41086,1,41267,36
24703,1,34,2800000
24703,1,35,1000000
24703,1,36,180000
24703,1,37,20000
24703,1,38,8000
24703,1,39,2000
24703,1,40,400
24703,8,20172,16
24703,8,20424,16
41088,1,37291,1
41088,1,41311,26
41088,1,41312,28
41088,1,41310,30
41089,1,37291,1
41089,1,41306,28
41089,1,41305,31
41089,1,41304,34
41090,1,37291,1
41090,1,11486,3
41090,1,9848,1270
41090,1,11399,1317
41090,1,11688,3323
41091,1,37300,1
41091,1,41312,24
41091,1,41266,25
41091,1,41268,27
41091,1,41305,28
41091,1,41267,29
41091,1,41269,29
41091,1,41310,29
41091,1,41304,30
41091,1,41302,31
41091,1,41303,32
41091,1,41306,32
41091,1,41311,34
41092,1,40,1239
41092,1,39,4158
41092,1,38,9732
41092,1,37,31584
41092,1,36,283788
41092,1,35,771268
41092,1,34,3293709
41092,8,20423,8
41092,8,20424,8
41093,1,37289,1
41093,1,41266,19
41093,1,41267,36
41093,1,41268,40
41094,1,37289,1
41094,1,41263,22
41094,1,41265,44
41094,1,41264,46
41095,1,37289,1
41095,1,41311,21
41095,1,41312,29
41095,1,41310,39
41096,1,37289,1
41096,1,41304,21
41096,1,41306,42
41096,1,41305,43
41097,1,37289,1
41097,1,11486,3
41097,1,9848,364
41097,1,11399,2374
41097,1,11691,3009
41098,1,37304,1
41098,1,41266,18
41098,1,41263,19
41098,1,41304,22
41098,1,41310,22
41098,1,41306,35
41098,1,41264,39
41098,1,41305,40
41098,1,41312,40
41098,1,41267,41
41098,1,41265,43
41098,1,41268,45
41098,1,41311,47
41105,1,20444,1
41105,1,41266,36
41105,1,41268,37
41105,1,41267,38
41106,1,20444,1
41106,1,41269,30
41106,1,41302,35
41106,1,41303,35
41107,1,20444,1
41107,1,41310,28
41107,1,41311,33
41107,1,41312,36
41108,1,20444,1
41108,1,41304,30
41108,1,41305,33
41108,1,41306,38
57493,11,57453,200
57493,11,57454,1
57493,11,57455,200
41110,1,20444,1
41110,1,11486,3
41110,1,9848,960
41110,1,11399,2009
41110,1,11689,2340
41111,1,37298,1
41111,1,41269,25
41111,1,41305,25
41111,1,41310,28
41111,1,41266,31
41111,1,41312,32
41111,1,41267,33
41111,1,41268,33
41111,1,41311,33
41111,1,41302,34
41111,1,41304,35
41111,1,41303,46
41111,1,41306,46
57496,11,4247,5
57496,11,28698,40
57496,11,28699,40
57496,11,57445,1
41113,1,37298,1
41113,1,41269,25
41113,1,41302,27
41113,1,41304,29
41113,1,41305,30
41113,1,41311,30
41113,1,41266,31
41113,1,41267,31
41113,1,41310,33
41113,1,41303,35
41113,1,41312,40
41113,1,41306,43
41113,1,41268,47
57498,11,4312,5
57498,11,28696,40
57498,11,28701,40
57498,11,57447,1
57499,11,4246,5
57499,11,28695,40
57499,11,28700,40
57499,11,57448,1
57500,11,34,10000
57500,11,4247,5
57500,11,30371,500
57500,11,30374,500
57500,11,57452,1
57501,11,34,10000
57501,11,4246,5
57501,11,30372,500
57501,11,30375,500
57501,11,57452,1
57502,11,34,10000
57502,11,4051,5
57502,11,30370,500
57502,11,30373,500
57502,11,57452,1
57503,11,4247,5
57503,11,25276,10
57503,11,25277,10
57503,11,57445,1
41120,1,20446,1
41120,1,41267,27
41120,1,41266,36
41120,1,41268,45
41121,1,20446,1
41121,1,41302,31
41121,1,41269,36
41121,1,41303,37
41122,1,20446,1
41122,1,41310,32
41122,1,41311,36
41122,1,41312,39
41123,1,20446,1
41123,1,41305,22
41123,1,41304,34
41123,1,41306,56
41124,1,37299,1
41124,1,41305,17
41124,1,41310,28
41124,1,41266,29
41124,1,41269,31
41124,1,41304,32
41124,1,41311,33
41124,1,41267,34
41124,1,41302,36
41124,1,41312,40
41124,1,41268,41
41124,1,41303,43
41124,1,41306,49
41125,1,37299,1
41125,1,41305,16
41125,1,41269,28
41125,1,41310,29
41125,1,41267,30
41125,1,41311,31
41125,1,41304,32
41125,1,41268,33
41125,1,41303,33
41125,1,41302,34
41125,1,41266,36
41125,1,41312,45
41125,1,41306,58
57510,1,57456,10
57510,1,57457,10
57510,1,57462,40
57510,1,57469,1
57511,1,2872,1
57511,1,2876,1
57511,1,2867,2
57511,1,30308,5
57511,1,30304,7
57511,1,30306,7
57511,1,30307,7
57511,1,30305,15
57511,1,30303,25
57511,1,17317,50
57511,1,57457,100
57511,1,30311,350
57511,1,40,500
57511,1,30310,500
57511,1,16680,750
57511,1,30309,750
57511,1,33360,750
57511,1,39,1000
57511,1,16679,1000
57511,1,16672,2000
57511,1,38,3000
57511,1,37,20000
57511,1,34,50000
57511,1,36,60000
57511,1,35,200000
57512,1,2872,1
57512,1,2876,1
57512,1,2867,2
57512,1,30308,5
57512,1,30304,7
57512,1,30306,7
57512,1,30307,7
57512,1,30305,15
57512,1,30303,25
57512,1,17317,50
57512,1,57457,100
57512,1,30311,350
57512,1,40,500
57512,1,30310,500
57512,1,16680,750
57512,1,30309,750
57512,1,33362,750
57512,1,39,1000
57512,1,16679,1000
57512,1,16671,2000
57512,1,38,3000
57512,1,37,20000
57512,1,34,50000
57512,1,36,60000
57512,1,35,200000
57513,1,2872,1
57513,1,2876,1
57513,1,2867,2
57513,1,30308,5
57513,1,30304,7
57513,1,30306,7
57513,1,30307,7
57513,1,30305,15
57513,1,30303,25
57513,1,17317,50
57513,1,57457,100
57513,1,30311,350
57513,1,40,500
57513,1,30310,500
57513,1,16680,750
57513,1,30309,750
57513,1,33359,750
57513,1,39,1000
57513,1,16679,1000
57513,1,16670,2000
57513,1,38,3000
57513,1,37,20000
57513,1,34,50000
57513,1,36,60000
57513,1,35,200000
57514,1,2872,1
57514,1,2876,1
57514,1,2867,2
57514,1,30308,5
57514,1,30304,7
57514,1,30306,7
57514,1,30307,7
57514,1,30305,15
57514,1,30303,25
57514,1,17317,50
57514,1,57457,100
57514,1,30311,350
57514,1,40,500
57514,1,30310,500
57514,1,16680,750
57514,1,30309,750
57514,1,33361,750
57514,1,39,1000
57514,1,16679,1000
57514,1,16673,2000
57514,1,38,3000
57514,1,37,20000
57514,1,34,50000
57514,1,36,60000
57514,1,35,200000
57515,1,2393,80
57515,1,2395,40
57515,1,57457,10
41132,1,20450,1
41132,1,41266,29
41132,1,41267,31
41132,1,41268,32
41133,1,20450,1
41133,1,41269,27
41133,1,41303,27
41133,1,41302,31
41134,1,20450,1
41134,1,41311,29
41134,1,41310,30
41134,1,41312,31
41135,1,20450,1
41135,1,41305,30
41135,1,41304,31
41135,1,41306,33
41136,1,20450,1
41136,1,11486,3
41136,1,11399,1003
41136,1,9848,1254
41136,1,11688,2607
41137,1,37302,1
41137,1,41266,26
41137,1,41302,26
41137,1,41267,28
41137,1,41268,28
41137,1,41304,28
41137,1,41306,28
41137,1,41305,32
41137,1,41311,32
41137,1,41312,34
41137,1,41310,35
41137,1,41269,36
41137,1,41303,36
57522,1,2319,100
57522,1,57465,100
57523,1,3645,150
57523,1,3683,200
57523,1,57457,10
57524,1,2868,100
57524,1,2872,100
57524,1,57479,250
57525,1,2346,400
57525,1,9842,2000
57525,1,57450,1
57525,1,57458,20
57525,1,57482,20
57525,1,57483,1
57526,1,57442,10
57526,1,57444,10
57526,1,57451,10
57526,1,57483,10
57526,1,57449,25
57526,1,57482,100
57526,1,57458,200
57526,1,2346,4000
57526,1,9842,20000
41143,1,20448,1
41143,1,41266,26
41143,1,41267,26
41143,1,41268,35
41144,1,20448,1
41144,1,41302,25
41144,1,41303,32
41144,1,41269,39
41145,1,20448,1
41145,1,11486,3
41145,1,9848,688
41145,1,11690,2013
41145,1,11399,2266
41146,1,20448,1
41146,1,41310,24
41146,1,41312,24
41146,1,41311,30
41147,1,37303,1
41147,1,41302,24
41147,1,41269,25
41147,1,41304,26
41147,1,41311,26
41147,1,41266,27
41147,1,41268,27
41147,1,41305,28
41147,1,41306,29
41147,1,41312,30
41147,1,41267,31
41147,1,41303,32
41147,1,41310,33
41148,1,20448,1
41148,1,41305,29
41148,1,41306,35
41148,1,41304,36
41161,1,20452,1
41161,1,41268,30
41161,1,41266,32
41161,1,41267,35
41162,1,20452,1
41162,1,41265,31
41162,1,41263,38
41162,1,41264,41
41163,1,20452,1
41163,1,41311,39
41163,1,41310,40
41163,1,41312,40
41165,1,20452,1
41165,1,41306,32
41165,1,41304,33
41165,1,41305,47
41166,1,20452,1
41166,1,11486,3
41166,1,9848,369
41166,1,11691,2486
41166,1,11399,3139
41167,1,37306,1
41167,1,41268,29
41167,1,41304,32
41167,1,41266,34
41167,1,41264,35
41167,1,41306,35
41167,1,41265,36
41167,1,41267,36
41167,1,41310,36
41167,1,41311,39
41167,1,41312,39
41167,1,41263,42
41167,1,41305,43
41168,1,20454,1
41168,1,41268,9
41168,1,41266,50
41168,1,41267,57
41169,1,20454,1
41169,1,41265,11
41169,1,41263,29
41169,1,41264,60
41170,1,20454,1
41170,1,41312,12
41170,1,41310,35
41170,1,41311,41
41171,1,20454,1
41171,1,41306,12
41171,1,41304,39
41171,1,41305,49
41172,1,20454,1
41172,1,11486,3
41172,1,9848,800
41172,1,11691,2575
41172,1,11399,2678
41173,1,37307,1
41173,1,41268,10
41173,1,41306,10
41173,1,41312,11
41173,1,41265,12
41173,1,41304,29
41173,1,41310,31
41173,1,41266,40
41173,1,41263,41
41173,1,41264,48
41173,1,41305,54
41173,1,41267,58
41173,1,41311,58
41177,1,32444,1
41177,1,41268,19
41177,1,41267,30
41177,1,41266,45
41178,1,32444,1
41178,1,41265,21
41178,1,41264,32
41178,1,41263,43
41179,1,37295,1
41179,1,41268,17
41179,1,41265,19
41179,1,41267,26
41179,1,41263,33
41179,1,41264,35
41179,1,41266,42
41183,1,20539,1
41183,1,41268,16
41183,1,41267,35
41183,1,41266,44
41184,1,20539,1
41184,1,41265,17
41184,1,41264,28
41184,1,41263,44
41185,1,37294,1
41185,1,41268,20
41185,1,41265,23
41185,1,41264,25
41185,1,41267,32
41185,1,41266,37
41185,1,41263,48
41186,1,20446,1
41186,1,11486,3
41186,1,9848,975
41186,1,11689,2041
41186,1,11399,2624
41187,1,32444,1
41187,1,11486,3
41187,1,11540,537
41187,1,11399,586
41187,1,9848,735
41190,1,20539,1
41190,1,11486,3
41190,1,11540,483
41190,1,11399,678
41190,1,9848,768
41221,1,40,250
41221,1,39,500
41221,1,36,2000
41221,1,35,8000
41221,1,34,10000
41221,8,20417,3
41221,8,20419,3
41222,4,11462,1
41222,4,9836,3
41222,3,11462,1
41222,3,9836,3
41222,3,3814,6
41222,1,11483,1
41222,1,41040,1
41222,1,11538,9
41222,1,9842,24
41222,1,11399,24
41222,1,9840,36
41222,5,11462,1
41222,5,3812,30
41225,1,40,2138
41225,1,39,5201
41225,1,38,15228
41225,1,37,45803
41225,1,36,292778
41225,1,35,865822
41225,1,34,2877402
41225,8,20420,8
41225,8,20423,8
41226,1,37288,1
41226,1,41268,19
41226,1,41267,28
41226,1,41266,33
41227,1,37288,1
41227,1,41265,20
41227,1,41264,30
41227,1,41263,34
41228,1,37288,1
41228,1,11486,3
41228,1,11540,674
41228,1,9848,691
41228,1,11399,833
41229,1,37292,1
41229,1,41268,22
41229,1,41265,23
41229,1,41264,24
41229,1,41267,31
41229,1,41263,36
41229,1,41266,45
41230,1,39,2
41230,1,40,2
41230,1,37,3
41230,1,38,3
41230,1,35,4
41242,1,40,1146
41242,1,39,1748
41242,1,38,5480
41242,1,37,31628
41242,1,36,135255
41242,1,35,430794
41242,1,34,1313168
41242,8,20415,8
41242,8,20420,8
41243,1,41236,1
41243,1,41266,10
41243,1,41267,20
41243,1,41268,30
41244,1,41236,1
41244,1,41269,10
41244,1,41302,20
41244,1,41303,30
41245,1,41236,1
41245,1,11475,3
41245,1,11399,120
41245,1,11550,299
41245,1,11549,416
41245,1,11530,539
41245,1,11531,548
41246,1,41239,1
41246,1,41266,10
41246,1,41269,10
41246,1,41267,20
41246,1,41302,20
41246,1,41268,30
41246,1,41303,30
41248,1,41239,1
41248,1,41266,10
41248,1,41269,10
41248,1,41267,20
41248,1,41302,20
41248,1,41268,30
41248,1,41303,30
41256,1,40,2469
41256,1,39,2739
41256,1,38,12686
41256,1,37,50538
41256,1,36,219718
41256,1,35,640058
41256,1,34,2350704
41256,8,20415,8
41256,8,20420,8
41257,1,41249,1
41257,1,41266,17
41257,1,41267,34
41257,1,41268,52
41258,1,41249,1
41258,1,41307,17
41258,1,41308,34
41258,1,41309,52
41260,1,41253,1
41260,1,41266,17
41260,1,41269,17
41260,1,41307,17
41260,1,41267,34
41260,1,41302,34
41260,1,41308,34
41260,1,41268,52
41260,1,41303,52
41260,1,41309,52
41261,1,41249,1
41261,1,11475,3
41261,1,11399,180
41261,1,11530,445
41261,1,11549,493
41261,1,11550,494
41261,1,11531,549
41262,1,41253,1
41262,1,41266,17
41262,1,41269,17
41262,1,41307,17
41262,1,41267,34
41262,1,41302,34
41262,1,41308,34
41262,1,41268,52
41262,1,41303,52
41262,1,41309,52
41278,1,11476,1
41278,1,11399,60
41278,1,11693,60
41278,1,16680,264
41278,1,9830,874
41278,1,17859,5000
41279,1,11476,1
41279,1,11399,60
41279,1,11693,60
41279,1,16680,264
41279,1,9830,874
41279,1,17859,5000
41280,1,11476,1
41280,1,11399,60
41280,1,11692,60
41280,1,16680,264
41280,1,9830,874
41280,1,17863,5000
41281,1,11476,1
41281,1,11399,60
41281,1,11692,60
41281,1,16680,264
41281,1,9830,874
41281,1,17863,5000
41282,1,11476,1
41282,1,11399,60
41282,1,11694,60
41282,1,16680,264
41282,1,9830,874
41282,1,17857,5000
41283,1,11476,1
41283,1,11399,60
41283,1,11694,60
41283,1,16680,264
41283,1,9830,874
41283,1,17857,5000
41284,1,11476,1
41284,1,11399,60
41284,1,11695,60
41284,1,16680,264
41284,1,9830,874
41284,1,17861,5000
41285,1,11476,1
41285,1,11399,60
41285,1,11695,60
41285,1,16680,264
41285,1,9830,874
41285,1,17861,5000
41288,1,11476,1
41288,1,11695,28
41288,1,11399,30
41288,1,16680,120
41288,1,9830,260
41288,1,32440,5000
41289,1,11476,1
41289,1,11695,28
41289,1,11399,30
41289,1,16680,120
41289,1,9830,260
41289,1,32440,5000
41292,1,11476,1
41292,1,11693,28
41292,1,11399,30
41292,1,16680,120
41292,1,9830,260
41292,1,32436,5000
41293,1,11476,1
41293,1,11693,28
41293,1,11399,30
41293,1,16680,120
41293,1,9830,260
41293,1,32436,5000
41296,1,11476,1
41296,1,11692,28
41296,1,11399,30
41296,1,16680,120
41296,1,9830,260
41296,1,32438,5000
41297,1,11476,1
41297,1,11692,28
41297,1,11399,30
41297,1,16680,120
41297,1,9830,260
41297,1,32438,5000
41300,1,11476,1
41300,1,11694,28
41300,1,11399,30
41300,1,16680,120
41300,1,9830,260
41300,1,32442,5000
41301,1,11476,1
41301,1,11694,28
41301,1,11399,30
41301,1,16680,120
41301,1,9830,260
41301,1,32442,5000
41313,1,41249,1
41313,1,41269,17
41313,1,41302,34
41313,1,41303,52
41315,1,11476,1
41315,1,11399,30
41315,1,16679,2400
41315,1,17666,5000
41315,1,16673,6000
41317,1,11476,1
41317,1,11399,30
41317,1,16679,2400
41317,1,17672,5000
41317,1,16673,6000
41319,1,11476,1
41319,1,11399,60
41319,1,16679,3000
41319,1,17664,5000
41319,1,16673,12000
41321,1,11476,1
41321,1,11399,60
41321,1,16679,3000
41321,1,17678,5000
41321,1,16673,12000
41323,1,11476,1
41323,1,11399,15
41323,1,16670,1200
41323,1,16679,1200
41323,1,17648,5000
41325,1,11476,1
41325,1,11399,30
41325,1,16670,1200
41325,1,16679,1200
41325,1,17658,5000
41327,1,11476,1
41327,1,11399,30
41327,1,16679,1500
41327,1,16671,3000
41327,1,17650,5000
41329,1,11476,1
41329,1,11399,30
41329,1,16679,1500
41329,1,16671,3000
41329,1,17656,5000
41331,1,11476,1
41331,1,17692,4
41331,1,11399,30
41331,1,16679,900
41331,1,16672,2160
41333,1,11476,1
41333,1,17694,4
41333,1,11399,30
41333,1,16679,900
41333,1,16672,2160
41335,1,11476,1
41335,1,17686,4
41335,1,11399,30
41335,1,16679,900
41335,1,16672,5220
41337,1,11476,1
41337,1,17688,4
41337,1,11399,30
41337,1,16679,900
41337,1,16672,5220
41351,1,32325,1
41351,1,11478,3
41351,1,11535,18
41351,1,11399,24
41351,1,11531,42
41351,1,11547,48
41351,1,11545,72
41351,1,11688,84
41352,1,32340,1
41352,1,11478,3
41352,1,11537,18
41352,1,11399,24
41352,1,11532,42
41352,1,11549,48
41352,1,11543,72
41352,1,11689,84
41353,1,32344,1
41353,1,11478,3
41353,1,11534,18
41353,1,11399,24
41353,1,11533,42
41353,1,11550,48
41353,1,11544,72
41353,1,11690,84
41354,1,32342,1
41354,1,11478,3
41354,1,11536,18
41354,1,11399,24
41354,1,11530,42
41354,1,11548,48
41354,1,11542,72
41354,1,11691,84
41355,1,39,1000
41355,1,40,1250
41355,1,38,2200
41355,1,37,15000
41355,1,36,50000
41355,1,35,110000
41355,1,34,515000
41355,8,20418,3
41355,8,20419,3
41356,1,40362,1
41356,1,11478,3
41356,1,11537,18
41356,1,11399,24
41356,1,9834,28
41356,1,11532,42
41356,1,11549,48
41356,1,11543,72
41361,1,39,1000
41361,1,40,1250
41361,1,38,2200
41361,1,37,15000
41361,1,36,50000
41361,1,35,110000
41361,1,34,515000
41361,8,20418,3
41361,8,20419,3
41362,1,40363,1
41362,1,11478,3
41362,1,11534,18
41362,1,11399,24
41362,1,9834,28
41362,1,11533,42
41362,1,11550,48
41362,1,11544,72
41363,1,39,1000
41363,1,40,1250
41363,1,38,2200
41363,1,37,15000
41363,1,36,50000
41363,1,35,110000
41363,1,34,515000
41363,8,20418,3
41363,8,20419,3
41364,1,40364,1
41364,1,11478,3
41364,1,11535,18
41364,1,11399,24
41364,1,9834,28
41364,1,11531,42
41364,1,11547,48
41364,1,11545,72
41365,1,39,1000
41365,1,40,1250
41365,1,38,2200
41365,1,37,15000
41365,1,36,50000
41365,1,35,110000
41365,1,34,515000
41365,8,20418,3
41365,8,20419,3
41366,1,40365,1
41366,1,11478,3
41366,1,11536,18
41366,1,11399,24
41366,1,9834,28
41366,1,11530,42
41366,1,11548,48
41366,1,11542,72
41367,1,39,600
41367,1,40,1000
41367,1,38,2500
41367,1,37,15000
41367,1,36,35000
41367,1,35,120000
41367,1,34,400000
41367,8,20418,3
41367,8,20419,3
41368,1,37599,1
41368,1,11478,3
41368,1,11532,22
41368,1,11399,24
41368,1,11537,28
41368,1,11554,36
41368,1,11549,38
41368,1,11539,40
41369,1,39,600
41369,1,40,1000
41369,1,38,2500
41369,1,37,15000
41369,1,36,35000
41369,1,35,120000
41369,1,34,400000
41369,8,20418,3
41369,8,20419,3
41370,1,40345,1
41370,1,11478,3
41370,1,11533,22
41370,1,11399,24
41370,1,11534,28
41370,1,11552,36
41370,1,11550,38
41370,1,11540,40
41371,1,39,600
41371,1,40,1000
41371,1,38,2500
41371,1,37,15000
41371,1,36,35000
41371,1,35,120000
41371,1,34,400000
41371,8,20418,3
41371,8,20419,3
41372,1,40346,1
41372,1,11478,3
41372,1,11531,22
41372,1,11399,24
41372,1,11535,28
41372,1,11553,36
41372,1,11547,38
41372,1,11541,40
41373,1,39,600
41373,1,40,1000
41373,1,38,2500
41373,1,37,15000
41373,1,36,35000
41373,1,35,120000
41373,1,34,400000
41373,8,20418,3
41373,8,20419,3
41374,1,40347,1
41374,1,11478,3
41374,1,11530,22
41374,1,11399,24
41374,1,11536,28
41374,1,11551,36
41374,1,11548,38
41374,1,11538,40
12357,4,11467,1
12357,3,11467,1
12357,1,12354,1
12357,1,11690,32
12357,1,11399,33
12357,1,9848,14
12357,1,11486,1
12357,5,11467,1
12357,5,3812,30
41376,1,40,400
41376,1,39,500
41376,1,38,900
41376,1,37,6000
41376,1,36,15000
41376,1,35,45000
41376,1,34,165000
41376,8,20418,3
41376,8,20419,3
41377,1,40358,1
41377,1,11478,3
41377,1,9834,8
41377,1,11537,8
41377,1,11399,10
41377,1,11549,12
41377,1,11532,20
41377,1,16680,40
41378,1,23057,1
41378,1,11478,3
41378,1,9834,12
41378,1,11399,12
41378,1,11533,12
41378,1,11534,12
41378,1,11690,12
41378,1,11550,16
41379,1,40,400
41379,1,39,500
41379,1,38,900
41379,1,37,6000
41379,1,36,15000
41379,1,35,45000
41379,1,34,165000
41379,8,20418,3
41379,8,20419,3
41380,1,40359,1
41380,1,11478,3
41380,1,9834,8
41380,1,11534,8
41380,1,11399,10
41380,1,11550,12
41380,1,11533,20
41380,1,16680,40
41381,1,23059,1
41381,1,11478,3
41381,1,9834,12
41381,1,11399,12
41381,1,11531,12
41381,1,11535,12
41381,1,11688,12
41381,1,11547,16
41382,1,40,400
41382,1,39,500
41382,1,38,900
41382,1,37,6000
41382,1,36,15000
41382,1,35,45000
41382,1,34,165000
41382,8,20418,3
41382,8,20419,3
41383,1,40360,1
41383,1,11478,3
41383,1,9834,8
41383,1,11535,8
41383,1,11399,10
41383,1,11547,12
41383,1,11531,20
41383,1,16680,40
41384,1,23061,1
41384,1,11478,3
41384,1,9834,12
41384,1,11399,12
41384,1,11530,12
41384,1,11536,12
41384,1,11691,12
41384,1,11548,16
41385,1,40,400
41385,1,39,500
41385,1,38,900
41385,1,37,6000
41385,1,36,15000
41385,1,35,45000
41385,1,34,165000
41385,8,20418,3
41385,8,20419,3
41386,1,40361,1
41386,1,11478,3
41386,1,9834,8
41386,1,11536,8
41386,1,11399,10
41386,1,11548,12
41386,1,11530,20
41386,1,16680,40
41388,1,40,3305
41388,1,39,7915
41388,1,38,22119
41388,1,37,79274
41388,1,36,510840
41388,1,35,1084811
41388,1,34,5452217
41389,1,40,3275
41389,1,39,7532
41389,1,38,23450
41389,1,37,80117
41389,1,36,451305
41389,1,35,1114623
41389,1,34,5088736
41390,1,40,3365
41390,1,39,7833
41390,1,38,21708
41390,1,37,75341
41390,1,36,495101
41390,1,35,1117107
41390,1,34,5689436
41391,1,40,3685
41391,1,39,7106
41391,1,38,23811
41391,1,37,82870
41391,1,36,455069
41391,1,35,1203229
41391,1,34,5180562
41392,1,40,3680
41392,1,39,8122
41392,1,38,21790
41392,1,37,74667
41392,1,36,451989
41392,1,35,1165137
41392,1,34,5563174
41393,1,40,3313
41393,1,39,7232
41393,1,38,23959
41393,1,37,75566
41393,1,36,464307
41393,1,35,1201573
41393,1,34,5624392
41394,1,40,3743
41394,1,39,7357
41394,1,38,22480
41394,1,37,77645
41394,1,36,477309
41394,1,35,1163481
41394,1,34,5700914
41395,1,40,2500
41395,1,39,5466
41395,1,38,16433
41395,1,37,56183
41395,1,36,342157
41395,1,35,828100
41395,1,34,3826117
41412,1,40,1166
41412,1,39,2334
41412,1,38,7823
41412,1,37,26033
41412,1,36,154957
41412,1,35,418117
41412,1,34,1717883
41413,1,24283,1
41413,1,41268,13
41413,1,41266,38
41413,1,41267,42
41416,1,11483,1
41416,1,24283,1
41416,1,11399,150
41416,1,11540,188
41416,1,9834,200
41416,1,11539,221
41416,1,11538,235
41416,1,11541,244
41418,1,41415,1
41418,1,41268,16
41418,1,41266,33
41418,1,41267,46
41430,4,11460,1
41430,4,9836,2
41430,4,3814,4
41430,3,11460,1
41430,3,9836,2
41430,3,3814,4
41430,1,11476,1
41430,1,25624,2
41430,1,25609,16
41430,1,25614,16
41430,1,25610,300
41430,1,25613,300
41430,1,25607,760
41430,1,25611,760
41430,1,25612,760
41430,1,25615,760
41430,1,25618,760
41430,5,11460,1
41430,5,3812,5
41431,1,25595,40
41431,1,25605,40
41431,1,25590,900
41431,1,25591,1400
41431,1,25594,1400
41431,1,25588,1600
41431,1,25592,1600
41431,1,25593,1600
41431,1,25596,1600
41431,1,25599,1600
41431,8,20413,2
41431,8,20423,2
41432,4,11460,1
41432,4,9836,2
41432,4,3814,4
41432,3,11460,1
41432,3,9836,2
41432,3,3814,4
41432,1,11476,1
41432,1,25624,2
41432,1,25609,16
41432,1,25614,16
41432,1,25610,300
41432,1,25613,300
41432,1,25607,760
41432,1,25611,760
41432,1,25612,760
41432,1,25615,760
41432,1,25618,760
41432,5,11460,1
41432,5,3812,5
41433,1,25595,40
41433,1,25605,40
41433,1,25590,900
41433,1,25591,1400
41433,1,25594,1400
41433,1,25588,1600
41433,1,25592,1600
41433,1,25593,1600
41433,1,25596,1600
41433,1,25599,1600
41433,8,20413,2
41433,8,20423,2
41434,4,11460,1
41434,4,9836,2
41434,4,3814,4
41434,3,11460,1
41434,3,9836,2
41434,3,3814,4
41434,1,11476,1
41434,1,25624,2
41434,1,25609,16
41434,1,25614,16
41434,1,25610,300
